domain,homepage_url,homepage_title,og_site_name,og_title,schema_org_name,wikidata_label,wikidata_qid,wikidata_official_site,enriched_company_name,source,status,notes
hydrostudios.com,https://hydrostudios.com/,Home,,Home,,,,,Home,og_title,ok,
hyperexponential.com,https://www.hyperexponential.com,hyperexponential:  Award-winning insurance pricing software,Hyperexponential,hyperexponential:  Award-winning insurance pricing software,,,,,Hyperexponential,og_site_name,ok,
htmail.com,https://htmail.com/,,,,,,,,,,ok,
hytherealty.com,https://www.hytherealty.com/,Hythe Realty,Hythe Realty,Hythe Realty,,,,,Hythe Realty,og_site_name,ok,
i2pllc.com,https://i2pllc.com/,I2P LLC,I2P LLC,I2P LLC,,,,,I2P LLC,og_site_name,ok,
i-mak.org,https://www.i-mak.org/,I-MAK – Solving the drug patent problem,,I-MAK,,,,,I-MAK,og_title,ok,
i-a-a.com,https://i-a-a.com/,International Architects Atelier,,,,,,,International Architects Atelier,homepage_title,ok,
hyve.com,https://www.hyve.com/,Hyve Managed Hosting | Your Cloud Experts,Hyve Managed Hosting,Hyve Managed Hosting | Your Cloud Experts,,,,,Hyve Managed Hosting,og_site_name,ok,
i4f.com,https://i4f.com/,i4F | Patents & Technologies | Revolutionising Flooring,I4F,i4F | Patents & Technologies | Revolutionising Flooring,,,,,I4F,og_site_name,ok,
i3verticals.com,https://www.i3verticals.com/,Software Solutions at i3 Verticals,Software Solutions at i3 Verticals,i3 Verticals,i3 Verticals Inc,,,,i3 Verticals Inc,schema_org_name,ok,
iadvize.com,https://www.iadvize.com/,iAdvize: Trusted Generative AI for e-commerce,,iAdvize: Trusted Generative AI for e-commerce,,,,,iAdvize: Trusted Generative AI for e-commerce,og_title,ok,
iamelizah.com,https://iamelizah.com/,ELIZAH,,,,,,,ELIZAH,homepage_title,ok,
iamentreprenista.com,https://iamentreprenista.com/,I Am Entreprenista – Strategize.   Innovate.   Prosper.,I Am Entreprenista,I Am Entreprenista,,,,,I Am Entreprenista,og_site_name,ok,
i5invest.com,https://i5invest.com/,Home - i5invest | M&A | Capital | Corporate Development,i5invest | M&A | Capital | Corporate Development,Home,,,,,i5invest | M&A | Capital | Corporate Development,og_site_name,ok,
hummingbirdfirm.com,https://hummingbirdfirm.com/,Home - Hummingbird,Hummingbird,Home - Hummingbird,,,,,Hummingbird,og_site_name,ok,
iamtoddkane.com,,,,,,,,,,,no_data,
ibigroup.com,,,,,,,,,,,no_data,
ibatpa.com,https://www.ibatpa.com/,IBA TPA â Have a healthier relationship with your health plan,,,,,,,IBA TPA â Have a healthier relationship with your health plan,homepage_title,ok,
iarlaw.org,https://iarlaw.org/,,,,,,,,,,ok,
ibm.com,https://www.ibm.com/ca-en,IBM - Canada,,IBM - Canada,,,,,IBM - Canada,og_title,ok,
ic360.io,https://ic360.io/,IC360,,IC360,,,,,IC360,og_title,ok,
ibcgroupsac.com,https://www.ibcgroupsac.com/,Medical Concierge | IBC Group Llc,IBC Group Llc,Medical Concierge | IBC Group Llc,,,,,IBC Group Llc,og_site_name,ok,
iceboxtherapy.com,https://iceboxtherapy.com/,Whole Body Cryotherapy Treatment | Icebox Therapy,Icebox Cryotherapy Studios,Whole Body Cryotherapy Treatment | Icebox Therapy,Icebox Cryotherapy Studios,,,,Icebox Cryotherapy Studios,schema_org_name,ok,
icarusquantum.com,https://www.icarusquantum.com/,Icarus Quantum,,Icarus Quantum,,,,,Icarus Quantum,og_title,ok,
icona-designgroup.com,https://icona-designgroup.com/,,,,,,,,,,ok,
iconicart.io,https://iconicart.io/,ICONIC ART,,,,,,,ICONIC ART,homepage_title,ok,
iconnections.io,https://iconnections.io/,iConnections - A Platform for the Alternative Investment Industry,iConnections,iConnections - Reimagining How the Investment Industry Connects,,,,,iConnections,og_site_name,ok,
icorps.com,https://www.icorps.com/,Home,,Home,,,,,Home,og_title,ok,
idea-evolver.com,,,,,,,,,,,no_data,
icwerx.org,https://www.icwerx.org/,Bridging Innovators with the Intelligence Community for Disruptive Innovation & National Security,,Bridging Innovators with the Intelligence Community for Disruptive Innovation & National Security,,,,,Bridging Innovators with the Intelligence Community for Disruptive Innovation & National Security,og_title,ok,
hydrus.ai,,,,,,,,,,,no_data,
ideahousecollective.com,https://www.ideahousecollective.com/,Ideahouse Collective | Experts in driving growth for your business,,Ideahouse Collective | Experts in driving growth for your business,,,,,Ideahouse Collective | Experts in driving growth for your business,og_title,ok,
icashe.com,https://www.purs.digital/,"Fast, low-cost payment solutions.",,"Fast, low-cost payment solutions.",,,,,"Fast, low-cost payment solutions.",og_title,ok,
idealpropertiesmn.com,https://idealpropertiesmn.com/,IDEAL Properties - Ideal Properties,"Ideal Properties - Building your nest egg, one property at a time",IDEAL Properties - Ideal Properties,,,,,"Ideal Properties - Building your nest egg, one property at a time",og_site_name,ok,
idealabkids.com,https://idealabkids.com/,STEM and Arts Education Programs,STEM and Arts Education Programs,STEM and Arts Education Programs,,,,,STEM and Arts Education Programs,og_site_name,ok,
i4eq.com,,,,,,,,,,,no_data,
ideiausa.com,https://www.ideiausa.com/,Home | Instituto de Pesquisa IDEIA,IDEIA,Home | Instituto de Pesquisa IDEIA,,,,,IDEIA,og_site_name,ok,
identifiedrisk.com,https://www.identifiedrisk.com/,Identified Risk | Project Controls | Scheduling | Planning | Cost,Identified Risk,Identified Risk | Project Controls | Pimavera P6 | Scheduling | Cost,,,,,Identified Risk,og_site_name,ok,
ideematec.com,https://www.ideematec.com/,Startseite | Ideematec,Ideematec,Ideematec: Startseite,,,,,Ideematec,og_site_name,ok,
hyundai.com,https://www.hyundai.com/worldwide/en,Hyundai Motor Company Official Website | Hyundai Worldwide,Hyundai,Hyundai Motor Company Official Website | Hyundai Worldwide,,,,,Hyundai,og_site_name,ok,
idealstrategicpartners.com,https://idealstrategicpartners.com/,Ideal Strategic Partners® – Partnering with today’s entrepreneurs to fuel growth and create a stronger tomorrow.,,,,,,,Ideal Strategic Partners®,homepage_title,ok,
ieqcapital.com,https://ieqcapital.com/,IEQ Capital,IEQ Capital,Homepage,,,,,IEQ Capital,og_site_name,ok,
if-h.com,https://www.if-h.com/,Isaac Friedman-Heiman,,Isaac Friedman-Heiman,,,,,Isaac Friedman-Heiman,og_title,ok,
iflowcreative.com,https://authors-loft.com/,Join the growing community of successful writers today!,Author's Loft,Join the growing community of successful writers today!,,,,,Author's Loft,og_site_name,ok,
ieleaders.com,https://www.intelligententerpriseleaders.com,Intelligent Enterprise Leaders,Intelligent Enterprise Leaders,Intelligent Enterprise Leaders,Intelligent Enterprise Leaders,,,,Intelligent Enterprise Leaders,schema_org_name,ok,
ifpadvisor.com,https://integrated-partners.com/,Integrated Partners | Independent Financial Advisors,Integrated Financial Partners,Integrated Partners | Independent Financial Advisors,,,,,Integrated Financial Partners,og_site_name,ok,
igloovision.com,,,,,,,,,,,no_data,
igcp.com,https://www.igcp.com/,igc partners - Home,,igc partners - Home,,,,,igc partners - Home,og_title,ok,
ieje.org,https://ieje.org/,Home - The Institute for Experiential Jewish Education,The Institute for Experiential Jewish Education,Home - The Institute for Experiential Jewish Education,,,,,The Institute for Experiential Jewish Education,og_site_name,ok,
ignitechannel.com,https://ignite.me/,Ignite,,,,,,,Ignite,homepage_title,ok,
ignitedusa.com,https://www.ignitedusa.com/,Full-Service Digital Marketing Agency - Your Partner in Growth | Ignited,Full-Service Digital Marketing Agency - Your Partner in Growth | Ignited,Full-Service Digital Marketing Agency - Your Partner in Growth | Ignited | Full-Service Digital Marketing Agency - Your Partner in Growth | Ignited,Ignited,,,,Ignited,schema_org_name,ok,
ignitionstrategygroup.com,https://ignitionstrategygroup.com/,Ignition Strategy Group | We believe in the power of story,,,,,,,Ignition Strategy Group,homepage_title,ok,
igotyou.net,https://igotyou.net/,Personal Injury Lawyer and Criminal Defense Available 24/7,Law Offices of Roderick C. White | I Got You!,Personal Injury Lawyer and Criminal Defense Available 24/7,,,,,Law Offices of Roderick C. White | I Got You!,og_site_name,ok,
igpequity.com,https://igpequity.com/,Home - IGP,IGP,Home - IGP,,,,,IGP,og_site_name,ok,
iiitrifecta.com,https://www.iiitrifecta.com/,TRIFECTA™ - A Global Workforce Solutions Company,III TRIFECTA,TRIFECTA™ - A Global Workforce Solutions Company,,,,,III TRIFECTA,og_site_name,ok,
ijilaw.com,https://ijilaw.com/,IJI Law APC,,,,,,,IJI Law APC,homepage_title,ok,
ikmueller.com,,,,,,,,,,,no_data,
ikonhc.com,https://ikonhc.com/,"IKON Healthcare - Contract Sales, Manufacturer’s Representative",IKON Healthcare,IKON Healthcare,,,,,IKON Healthcare,og_site_name,ok,
ijlselect.com,https://www.ijlselect.com/,Home | IJLSelect,IJLSelect,Home | IJLSelect,,,,,IJLSelect,og_site_name,ok,
ilink-systems.com,https://www.ilink-digital.com/,Digital Transformation Services & Solutions | iLink Digital,,Digital Transformation Services & Solutions | iLink Digital,default,,,,default,schema_org_name,ok,
iliabeauty.com,https://iliabeauty.com/,"ILIA Beauty | Clean Makeup, Cosmetics, & Skincare",ILIA Beauty,"ILIA Beauty | Clean Makeup, Cosmetics, & Skincare",,,,,ILIA Beauty,og_site_name,ok,
illinois.edu,https://illinois.edu/,Home | University of Illinois Urbana-Champaign,,,,,,,Home,homepage_title,ok,
illinoisccn.org,https://www.illinoisccn.org/,Conscience Community Network (CCN) | Youth And Family Services,Conscience Community Network (CCN),Conscience Community Network (CCN) | Youth And Family Services,,,,,Conscience Community Network (CCN),og_site_name,ok,
idlewildexp.com,https://www.idlewildexp.com/,Idlewild Experiential Agency,Idlewild New,Idlewild Experiential Agency,,,,,Idlewild New,og_site_name,ok,
idmc.media,https://idmc.media/,Home - Effective Consultancy and Business Development,"Influence Direct Marketing Consultants, LLC",Home - Effective Consultancy and Business Development,,,,,"Influence Direct Marketing Consultants, LLC",og_site_name,ok,
illuminatefinancial.com,https://www.illuminatefinancial.com/,Home I Illuminate Financial,Illuminate Financial,Home I Illuminate Financial,,,,,Illuminate Financial,og_site_name,ok,
imabbio.com,,,,,,,,,,,no_data,
ils-us.com,https://ils-us.com/,"Institutional Life | Independent, Client-Centric Life Settlement Services",Institutional Life,"Institutional Life | Independent, Client-Centric Life Settlement Services",,,,,Institutional Life,og_site_name,ok,
iafrica.com,,,,,,,,,,,no_data,
imagethink.net,https://www.imagethink.net/,ImageThink: Graphic Recording & Visual Storytelling Experts,ImageThink,ImageThink: Graphic Recording & Visual Storytelling Experts,,,,,ImageThink,og_site_name,ok,
imagescape.com,https://www.imagescape.com/,Web development + support with Python Django React,,,,,,,Web development + support with Python Django React,homepage_title,ok,
imagine-homes.com,https://www.imagine-homes.com/,Sell or Rent Your House Online | Imagine Homes,,Sell or Rent Your House Online | Imagine Homes,,,,,Sell or Rent Your House Online | Imagine Homes,og_title,ok,
igcp.com.br,https://www.igcp.com.br/,igc partners - PÃ¡gina Inicial,,igc partners - PÃ¡gina Inicial,,,,,igc partners - PÃ¡gina Inicial,og_title,ok,
icoa.us,,,,,,,,,,,no_data,
immescherable.com,https://immescherable.com/,Immescherable Consulting LLC - Illuminating IP Processes,Immescherable Consulting LLC - Illuminating IP Processes,Immescherable Consulting LLC - Illuminating IP Processes,,,,,Immescherable Consulting LLC - Illuminating IP Processes,og_site_name,ok,
imagineifinsights.com,https://imagineifinsights.com/,Imagine If Insights | Inspiration That Creates Impact,,,,,,,Imagine If Insights,homepage_title,ok,
imhoff.law,,,,,,,,,,,no_data,
immigrationequality.org,https://immigrationequality.org/,Immigration Equality,Immigration Equality,- Immigration Equality,,,,,Immigration Equality,og_site_name,ok,
immunant.com,https://immunant.com/,"Immunant, Inc",,,,,,,"Immunant, Inc",homepage_title,ok,
impactfiduciary.com,https://www.impactfiduciary.com/,Impact Fiduciary LLC,Impact Fiduciary LLC,Impact Fiduciary LLC,,,,,Impact Fiduciary LLC,og_site_name,ok,
immersionpm.com,https://www.immersionpm.com/,Home - Immersion,Website Name,Home - Immersion,,,,,Website Name,og_site_name,ok,
impact.site,https://impact.site/,Impact,Impact Media,Impact — Impact,,,,,Impact Media,og_site_name,ok,
impactyourenergy.com,,,,,,,,,,,no_data,
impacttest.com,https://impacttest.com/,ImPACT Applications: Concussion Management & Training,Concussion Care Management - ImPACT Applications Inc.,ImPACT Applications: Concussion Management & Training,,,,,Concussion Care Management - ImPACT Applications Inc.,og_site_name,ok,
impactnps.com,https://www.impactnps.com/,"Impact NPS - Paul W. Hamann, Nonprofit Strategic Leader",Impact NPS,"Impact NPS - Paul W. Hamann, Nonprofit Strategic Leader",,,,,Impact NPS,og_site_name,ok,
impermdynamics.com,,,,,,,,,,,no_data,
impala.digital,https://impala.digital/,Impala | The Unified Platform for the Nonprofit Sector,,Impala | The Unified Platform for the Nonprofit Sector,,,,,Impala | The Unified Platform for the Nonprofit Sector,og_title,ok,
impiricus.com,https://impiricus.com/,Home - Impiricus,Impiricus,Home,,,,,Impiricus,og_site_name,ok,
imperialcap.com,https://www.imperialcap.com/,Imperial Capital | Toronto Based Private Equity Fund Manager,Imperial Capital,Imperial Capital | Toronto Based Private Equity Fund Manager,,,,,Imperial Capital,og_site_name,ok,
impossibleendeavors.com,,,,,,,,,,,no_data,
impoweru.com,https://impoweru.com/,,,,,,,,,,ok,
ims-web.com,https://ims-web.com/,Project Portfolio Management & Control Solutions Consulting Agency TX,Innovative Management Solutions,Project Portfolio Management & Control Solutions Consulting Agency TX,,,,,Innovative Management Solutions,og_site_name,ok,
impoweru.io,https://www.impoweru.io/,IMPowerU,IMPowerU,IMPowerU,,,,,IMPowerU,og_site_name,ok,
imtcapital.com,https://imtcapital.com/,IMT Capital: Leading Private Real Estate Investment Firm,,,IMT Capital,,,,IMT Capital,schema_org_name,ok,
inbargroup.com,https://inbargroup.com/,"M&A and Business Broker Services | Inbar Group, Inc.","New York Business Broker – Inbar Group, Inc","M&A and Business Broker Services | Inbar Group, Inc.",,,,,"New York Business Broker – Inbar Group, Inc",og_site_name,ok,
imagencap.com,https://imagencap.com/,Welcome to Imagen Capital Partners,ImagenCap,Welcome to Imagen Capital Partners,,,,,ImagenCap,og_site_name,ok,
inboxmonster.com,https://inboxmonster.com/,Inbox Monster | Email Marketing Tools | Home,,Inbox Monster | Email Marketing Tools | Home,,,,,Inbox Monster | Email Marketing Tools | Home,og_title,ok,
in-seam.com,https://www.in-seam.com/password,In-Seam,In-Seam,In-Seam,,,,,In-Seam,og_site_name,ok,
inccrra.org,https://inccrra.org/,Home,,,,,,,Home,homepage_title,ok,
includedhealth.com,https://includedhealth.com/,Included Health - Healthcare Navigation & Virtual Care,Included Health,Included Health® - Healthcare Solutions for Your Employees & Members,Included Health,,,,Included Health,schema_org_name,ok,
incline.bet,https://inclinegaming.com/,Home | Incline Gaming Marketing,Incline Gaming Marketing,Home | Incline Gaming Marketing,Incline Gaming Marketing,,,,Incline Gaming Marketing,schema_org_name,ok,
imagodeifund.org,https://imagodeifund.org/,Home - Imago Dei Fund,Imago Dei Fund,Home - Imago Dei Fund,,,,,Imago Dei Fund,og_site_name,ok,
increase.com,https://increase.com/,Increase â Enterprise-grade Banking APIs,Increase,Increase â Enterprise-grade Banking APIs,,,,,Increase,og_site_name,ok,
immersionjourneys.com,https://immersionjourneys.com/,Home - Immersion Journeys,Immersion Journeys,Home - Immersion Journeys,,,,,Immersion Journeys,og_site_name,ok,
inciteconsultingsolutions.com,https://inciteconsultingsolutions.com/,North Carolina's Top Healthcare Consulting | Behavioral Health Experts,INCITE Consulting Solutions,North Carolina's Top Healthcare Consulting | Behavioral Health Experts,,,,,INCITE Consulting Solutions,og_site_name,ok,
incumbentfi.com,https://www.incumbentfi.com/,Embedded Fintech | IncumbentFI,IncumbentFI,Embedded Fintech | IncumbentFI,,,,,IncumbentFI,og_site_name,ok,
incite-global.com,https://incite.strat7.com:443/,STRAT7 Incite - a strategic research & planning consultancy,STRAT7 Incite,STRAT7 Incite - a strategic research & planning consultancy,,,,,STRAT7 Incite,og_site_name,ok,
indeavor.com,https://www.indeavor.com/,Workforce Management Software & Solutions | Indeavor,Indeavor,Workforce Management Software & Solutions | Indeavor,,,,,Indeavor,og_site_name,ok,
illapasearch.com,https://www.illapasearch.com/,Illapa Search – Executive recruitment and search,,,,,,,Illapa Search,homepage_title,ok,
independentdiplomat.org,https://www.independentdiplomat.org/,Independent Diplomat | The Diplomatic Advisory Group,,Independent Diplomat | The Diplomatic Advisory Group,,,,,Independent Diplomat | The Diplomatic Advisory Group,og_title,ok,
indexable.net,https://www.indexable.net/,Data Analytics Consulting NY Indexable Analytics – Indexable Analytics Services,,,,,,,Data Analytics Consulting NY Indexable Analytics,homepage_title,ok,
indicatorventures.com,https://www.indicatorventures.com/,Home - Indicator Ventures,,Home - Indicator Ventures,,,,,Home - Indicator Ventures,og_title,ok,
indie-consulting.com,https://www.indie-consulting.com/,Indie Consulting,Indie Consulting,Indie Consulting,,,,,Indie Consulting,og_site_name,ok,
